30 220 35 
55 220 35 
55 220 15 
30 220 15 

30 220 35 
42.5 241.651 35 
42.5 241.651 15 
30 220 15 

30 220 35 
17.5 241.651 35 
17.5 241.651 15 
30 220 15 

30 220 35 
5 220 35 
5 220 15 
30 220 15 

30 220 35 
17.5 198.349 35 
17.5 198.349 15 
30 220 15 

30 220 35 
42.5 198.349 35 
42.5 198.349 15 
30 220 15 

30 220 35 
55 220 35 
55 220 15 
30 220 15 

