-30 280 35 
-5 280 35 
-5 280 15 
-30 280 15 

-30 280 35 
-17.5 301.651 35 
-17.5 301.651 15 
-30 280 15 

-30 280 35 
-42.5 301.651 35 
-42.5 301.651 15 
-30 280 15 

-30 280 35 
-55 280 35 
-55 280 15 
-30 280 15 

-30 280 35 
-42.5 258.349 35 
-42.5 258.349 15 
-30 280 15 

-30 280 35 
-17.5 258.349 35 
-17.5 258.349 15 
-30 280 15 

-30 280 35 
-5 280 35 
-5 280 15 
-30 280 15 

