6.12323e-15 -20 -100 
10 -20 -130 
10 20 -130 
6.12323e-15 20 -100 

6.12323e-15 -20 -100 
-10 -20 -130 
-10 20 -130 
6.12323e-15 20 -100 

6.12323e-15 -20 -100 
-10 -20 -70 
-10 20 -70 
6.12323e-15 20 -100 

6.12323e-15 -20 -100 
10 -20 -70 
10 20 -70 
6.12323e-15 20 -100 

6.12323e-15 -20 -100 
10 -20 -130 
10 20 -130 
6.12323e-15 20 -100 

