30 -30 35 
30 -5 35 
30 -5 15 
30 -30 15 

30 -30 35 
8.34936 -17.5 35 
8.34936 -17.5 15 
30 -30 15 

30 -30 35 
8.34936 -42.5 35 
8.34936 -42.5 15 
30 -30 15 

30 -30 35 
30 -55 35 
30 -55 15 
30 -30 15 

30 -30 35 
51.6506 -42.5 35 
51.6506 -42.5 15 
30 -30 15 

30 -30 35 
51.6506 -17.5 35 
51.6506 -17.5 15 
30 -30 15 

30 -30 35 
30 -5 35 
30 -5 15 
30 -30 15 

